build_y,year,month,day,dong,price,apt_nm,size,jibun,ji_code,floor
2004,2019,5,30, 청담동,"   157,900",대우유로카운티,105.52,50-5,11680,4
1999,2019,5,1, 삼성동,"   177,000",현대아파트 101동,114.837,6,11680,3
1999,2019,5,1, 삼성동,"   117,000",현대아파트 101동,59.83,6,11680,14
2004,2019,5,1, 삼성동,"   226,000",삼성동중앙하이츠빌리지,152.98,14-1,11680,4
2008,2019,5,3, 삼성동,"   195,000",삼성동힐스테이트 1단지,84.236,16-2,11680,10
1984,2019,5,4, 삼성동,"   300,000",진흥아파트,207.82,53-2,11680,3
2002,2019,5,7, 삼성동,"   130,000",삼성벨라스빌,164.26,29-19,11680,7
1998,2019,5,8, 삼성동,"   166,000",상아빌라트,188.71,47-20,11680,4
2007,2019,5,9, 삼성동,"   186,500",롯데캐슬프레미어,101.81,11,11680,10
1981,2019,5,14, 삼성동,"   270,000",홍실아파트,108.06,79,11680,10
2018,2019,5,14, 삼성동,"   173,000",삼성동센트럴아이파크,59.96,188,11680,11
2004,2019,5,15, 삼성동,"   128,000",삼성오네뜨,144.43,127-5,11680,1
2008,2019,5,16, 삼성동,"   193,000",삼성동힐스테이트 1단지,84.236,16-2,11680,19
2004,2019,5,17, 삼성동,"   385,000",아이파크,156.857,87,11680,20
2008,2019,5,18, 삼성동,"   195,000",삼성동힐스테이트 1단지,84.236,16-2,11680,8
2007,2019,5,18, 삼성동,"   190,000",래미안삼성2차,101.38,7-3,11680,13
2007,2019,5,19, 삼성동,"   187,000",래미안삼성2차,101.38,7-3,11680,7
2007,2019,5,21, 삼성동,"   280,000",롯데캐슬프레미어,176.613,11,11680,11
2004,2019,5,25, 삼성동,"   100,000",현대빌라트,128.37,117-18,11680,4
1998,2019,5,25, 삼성동,"   139,500",서광아파트,80.91,2,11680,13
2007,2019,5,25, 삼성동,"   178,000",롯데캐슬프레미어,84.484,11,11680,18
2007,2019,5,26, 삼성동,"   223,000",롯데캐슬프레미어,121.931,11,11680,15
2008,2019,5,28, 삼성동,"   177,000",삼성동힐스테이트 1단지,84.419,16-2,11680,7
1998,2019,5,28, 삼성동,"   125,000",풍림(1차),59.7,106,11680,5
2007,2019,5,29, 삼성동,"   242,500",롯데캐슬프레미어,144.113,11,11680,4
2004,2019,5,30, 삼성동,"   348,000",아이파크,156.857,87,11680,11
1981,2019,5,31, 삼성동,"   209,500",홍실아파트,94.26,79,11680,11
1983,2019,5,1, 대치동,"   250,000",한보미도맨션1,128.01,511,11680,12
1985,2019,5,1, 대치동,"   205,000",선경2차(8동-12동),84.55,506,11680,11
2015,2019,5,2, 대치동,"   289,000",래미안대치팰리스,94.49,1027,11680,23
1980,2019,5,3, 대치동,"   188,000",은마,84.43,316,11680,10
1999,2019,5,3, 대치동,"   115,000",대치현대,59.82,974,11680,13
1983,2019,5,3, 대치동,"   199,000",한보미도맨션1,84.48,511,11680,6
1983,2019,5,4, 대치동,"   240,000",한보미도맨션1,128.01,511,11680,1
2008,2019,5,4, 대치동,"   179,000",대치아이파크,84.95,888,11680,7
1983,2019,5,6, 대치동,"   262,800",선경1차(1동-7동),136.68,506,11680,2
1980,2019,5,6, 대치동,"   190,000",은마,84.43,316,11680,10
2015,2019,5,6, 대치동,"   270,000",래미안대치팰리스,94.49,1027,11680,6
2008,2019,5,7, 대치동,"   185,000",대치아이파크,84.95,888,11680,20
2003,2019,5,7, 대치동,"    30,500",대우아이빌멤버스(891-26),35.796,891-26,11680,9
2005,2019,5,7, 대치동,"   297,000",동부센트레빌,161.47,670,11680,2
1979,2019,5,9, 대치동,"   161,000",은마,76.79,316,11680,1
2004,2019,5,12, 대치동,"   101,500",한티(933-0),116.21,933,11680,1
2005,2019,5,13, 대치동,"   274,000",동부센트레빌,145.83,670,11680,19
2003,2019,5,14, 대치동,"    28,000",대우아이빌멤버스(891-26),35.236,891-26,11680,12
1999,2019,5,14, 대치동,"   143,750",대치현대,85,974,11680,9
1983,2019,5,15, 대치동,"   260,000",한보미도맨션1,128.01,511,11680,9
1999,2019,5,16, 대치동,"   158,500",대치현대,85,974,11680,7
1980,2019,5,16, 대치동,"   189,000",은마,84.43,316,11680,12
1979,2019,5,17, 대치동,"   169,000",은마,76.79,316,11680,5
2004,2019,5,17, 대치동,"   198,000",포스코더샵,139.54,902,11680,6
1983,2019,5,17, 대치동,"   325,000",개포우성1,158.54,503,11680,2
1983,2019,5,17, 대치동,"   250,000",한보미도맨션1,128.01,511,11680,5
1983,2019,5,18, 대치동,"   260,000",개포우성1,127.61,503,11680,3
2008,2019,5,18, 대치동,"   197,000",대치아이파크,84.98,888,11680,9
1999,2019,5,18, 대치동,"   155,000",대치현대,85,974,11680,13
1979,2019,5,18, 대치동,"   187,500",은마,84.43,316,11680,4
2015,2019,5,18, 대치동,"   240,000",래미안대치팰리스,84.99,1027,11680,7
2000,2019,5,19, 대치동,"   190,000",대치삼성,97.35,1014-3,11680,14
1980,2019,5,20, 대치동,"   182,000",은마,84.43,316,11680,4
1985,2019,5,20, 대치동,"   244,000",한보미도맨션2,126.33,511,11680,7
1999,2019,5,20, 대치동,"   115,500",대치현대,59.82,974,11680,19
1983,2019,5,20, 대치동,"   262,000",선경1차(1동-7동),136.68,506,11680,1
1985,2019,5,20, 대치동,"   220,000",선경2차(8동-12동),84.55,506,11680,7
1979,2019,5,21, 대치동,"   165,000",은마,76.79,316,11680,14
1979,2019,5,21, 대치동,"   190,700",은마,84.43,316,11680,13
1979,2019,5,23, 대치동,"   171,000",은마,76.79,316,11680,9
1980,2019,5,23, 대치동,"   192,000",은마,84.43,316,11680,12
1985,2019,5,24, 대치동,"   280,000",선경2차(8동-12동),127.75,506,11680,4
2005,2019,5,24, 대치동,"   279,000",동부센트레빌,145.83,670,11680,8
2015,2019,5,26, 대치동,"   237,000",래미안대치팰리스,84.97,1027,11680,7
2005,2019,5,26, 대치동,"   320,000",동부센트레빌,161.47,670,11680,6
1985,2019,5,26, 대치동,"   186,900",한보미도맨션2,84.96,511,11680,1
2005,2019,5,27, 대치동,"   315,000",동부센트레빌,161.47,670,11680,11
1984,2019,5,27, 대치동,"   272,000",개포우성2,127.78,500,11680,8
2008,2019,5,27, 대치동,"   247,500",대치아이파크,119.58,888,11680,12
1984,2019,5,28, 대치동,"   169,000","대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,63,11680,2
1980,2019,5,29, 대치동,"   191,000",은마,84.43,316,11680,7
1983,2019,5,29, 대치동,"   248,000",한보미도맨션1,128.01,511,11680,6
1980,2019,5,30, 대치동,"   170,000",은마,76.79,316,11680,3
1999,2019,5,30, 대치동,"   142,300",대치효성,84.91,988-4,11680,8
1983,2019,5,30, 대치동,"   255,000",선경1차(1동-7동),117.7,506,11680,11
1979,2019,5,30, 대치동,"   189,500",은마,84.43,316,11680,8
1980,2019,5,30, 대치동,"   190,000",은마,84.43,316,11680,9
1984,2019,5,30, 대치동,"   168,000","대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,63,11680,7
1984,2019,5,30, 대치동,"   296,000",개포우성2,127.78,500,11680,11
1985,2019,5,31, 대치동,"   250,000",한보미도맨션2,126.33,511,11680,14
1983,2019,5,31, 대치동,"   300,000",개포우성1,127.61,503,11680,12
2001,2019,5,22, 신사동,"    89,000",압구정대원칸타빌아파트,59.73,659,11680,9
1974,2019,5,27, 신사동,"    99,000",강남상가,130.61,510-11,11680,8
2003,2019,5,28, 신사동,"    80,000",압구정화이트빌,84.87,591-11,11680,4
1996,2019,5,29, 신사동,"   130,000",신성아파트 101동,84.9,622,11680,5
2004,2019,5,31, 신사동,"   125,000",압구정케이씨씨(622-1),107.75,622-1,11680,4
2003,2019,5,7, 논현동,"   121,000",토미빌(228-9),148.54,228-9,11680,4
1986,2019,5,7, 논현동,"   129,500",동현아파트 1~6,84.92,105,11680,3
2011,2019,5,15, 논현동,"    35,500",이산,60.28,194-22,11680,1
1996,2019,5,18, 논현동,"    95,000",쌍용,84.87,103,11680,12
1986,2019,5,23, 논현동,"   134,750",동현아파트 1~6,84.92,105,11680,9
1986,2019,5,25, 논현동,"   134,500",동현아파트 1~6,84.92,105,11680,8
2003,2019,5,28, 논현동,"   133,000",동부센트레빌,84.9875,275,11680,14
2014,2019,5,29, 논현동,"   159,500",아크로힐스논현,84.208,276-1,11680,20
2013,2019,5,31, 논현동,"    21,000",한양수자인어반게이트,16.2,221-7,11680,8
1979,2019,5,1, 압구정동,"   397,500","현대7차(73~77,82,85동)",196.7,456,11680,5
1982,2019,5,1, 압구정동,"   222,000","현대10차(201,202동)",108.15,436,11680,7
1979,2019,5,2, 압구정동,"   253,500",한양5,115.24,513,11680,8
1984,2019,5,3, 압구정동,"   402,000",한양8(81동한개동),210.1,510,11680,11
1987,2019,5,3, 압구정동,"   259,000",미성2차,140.9,397,11680,10
1983,2019,5,4, 압구정동,"   364,000",신현대11차,183.41,433,11680,4
1977,2019,5,4, 압구정동,"   206,000",한양1차(영동한양),78.05,490,11680,8
1979,2019,5,7, 압구정동,"   520,000","현대7차(73~77,82,85동)",245.2,456,11680,10
1983,2019,5,7, 압구정동,"   245,000",현대13차(208~211동),105.45,448,11680,9
1976,2019,5,7, 압구정동,"   371,500","현대1차(12,13,21,22,31,32,33동)",196.21,369-1,11680,1
1983,2019,5,7, 압구정동,"   364,000",신현대11차,183.41,433,11680,4
1977,2019,5,9, 압구정동,"   155,000",한양1차(영동한양),49.98,490,11680,6
1979,2019,5,9, 압구정동,"   206,000",한양5,102.35,513,11680,13
1979,2019,5,9, 압구정동,"   306,500","현대7차(73~77,82,85동)",157.36,456,11680,1
1981,2019,5,10, 압구정동,"   209,500",한양7,106.22,528,11680,4
1987,2019,5,10, 압구정동,"   236,000","현대14차(203,204,205,206동)",84.98,447,11680,4
1987,2019,5,10, 압구정동,"   178,000",미성2차,74.4,397,11680,14
1978,2019,5,11, 압구정동,"   213,000",한양3,119.97,489,11680,1
1982,2019,5,12, 압구정동,"   309,000","현대10차(201,202동)",151.93,436,11680,5
1982,2019,5,14, 압구정동,"   259,000",신현대12차,121.18,434,11680,10
1987,2019,5,14, 압구정동,"   255,000",미성2차,140.9,397,11680,11
1987,2019,5,15, 압구정동,"   237,000","현대14차(203,204,205,206동)",84.98,447,11680,6
1977,2019,5,16, 압구정동,"   244,000","현대5차(71,72동)",82.23,455,11680,12
1977,2019,5,16, 압구정동,"   194,000",한양1차(영동한양),78.05,490,11680,2
1987,2019,5,17, 압구정동,"   175,000",미성2차,74.4,397,11680,13
1976,2019,5,18, 압구정동,"   275,000","현대1차(12,13,21,22,31,32,33동)",131.48,369-1,11680,5
1976,2019,5,20, 압구정동,"   418,000","현대2차(10,11,20,23,24,25동)",196.84,369-1,11680,7
1977,2019,5,20, 압구정동,"   175,000",한양1차(영동한양),63.87,490,11680,4
1983,2019,5,22, 압구정동,"   338,000",신현대11차,170.81,433,11680,8
1982,2019,5,24, 압구정동,"   390,000",신현대12차,182.95,434,11680,8
1980,2019,5,24, 압구정동,"   210,000",현대8차(성수현대:91~95동),107.64,481,11680,9
1977,2019,5,25, 압구정동,"   230,000","현대5차(71,72동)",82.23,455,11680,3
1979,2019,5,25, 압구정동,"   314,000",한양5,153.59,513,11680,5
1979,2019,5,26, 압구정동,"   214,000",한양5,102.35,513,11680,7
1983,2019,5,27, 압구정동,"   350,000",신현대11차,183.41,433,11680,1
1982,2019,5,29, 압구정동,"   310,000",신현대12차,155.52,434,11680,2
1982,2019,5,30, 압구정동,"   337,500",신현대12차,170.38,434,11680,7
1977,2019,5,30, 압구정동,"   240,000","현대5차(71,72동)",82.23,455,11680,8
1987,2019,5,31, 압구정동,"   175,000",미성2차,74.4,397,11680,5
2012,2019,5,6, 세곡동,"   100,000",세곡푸르지오,84.95,533,11680,4
2012,2019,5,8, 세곡동,"    81,000",세곡푸르지오,84.95,533,11680,14
2013,2019,5,25, 세곡동,"    97,000",강남엘에이치1단지,74.74,579,11680,7
2011,2019,5,25, 세곡동,"   115,000",강남데시앙파크,114.69,525,11680,9
2011,2019,5,27, 세곡동,"    90,000",강남데시앙파크,84.97,525,11680,7
2014,2019,5,10, 자곡동,"   140,000",래미안강남힐즈,101.94,611,11680,14
2014,2019,5,14, 자곡동,"   141,000",래미안강남힐즈,101.94,611,11680,2
2014,2019,5,18, 자곡동,"   115,500",래미안포레,84.99,BL-3,11680,7
1993,2019,5,2, 일원동,"   150,000",목련타운,99.79,716,11680,12
1987,2019,5,3, 일원동,"   115,000",현대4,84.98,614,11680,11
2018,2019,5,6, 일원동,"   150,000",래미안 개포 루체하임,59.99,741,11680,14
2018,2019,5,7, 일원동,"   149,000",래미안 개포 루체하임,59.99,741,11680,12
1994,2019,5,8, 일원동,"   146,500",한솔마을,84.73,731,11680,3
1993,2019,5,8, 일원동,"   145,000",가람,84.95,735,11680,4
1993,2019,5,9, 일원동,"   143,000",상록수,84.95,734,11680,5
1993,2019,5,11, 일원동,"   128,000",상록수,74.54,734,11680,1
1993,2019,5,11, 일원동,"   143,500",가람,84.95,735,11680,1
1994,2019,5,11, 일원동,"   129,500",한솔마을,84.73,731,11680,4
1993,2019,5,13, 일원동,"   130,000",가람,75.16,735,11680,2
1994,2019,5,13, 일원동,"   100,000",푸른마을 아파트 101동~111동,59.76,719,11680,11
1993,2019,5,15, 일원동,"   135,000",상록수,74.54,734,11680,4
1994,2019,5,15, 일원동,"   141,000",한솔마을,84.73,731,11680,2
2018,2019,5,15, 일원동,"   232,000",래미안 개포 루체하임,121.71,741,11680,2
1987,2019,5,17, 일원동,"   118,000",현대4,84.98,614,11680,9
1994,2019,5,18, 일원동,"   140,000",한솔마을,84.73,731,11680,5
1993,2019,5,20, 일원동,"   147,700",상록수,84.95,734,11680,2
1992,2019,5,20, 일원동,"    67,600",수서,39.98,711,11680,5
1994,2019,5,20, 일원동,"    90,000",푸른마을 아파트 101동~111동,59.76,719,11680,2
1987,2019,5,23, 일원동,"   150,000",우성7,84.06,615,11680,4
1992,2019,5,24, 일원동,"    89,500",수서,59.96,711,11680,12
1993,2019,5,24, 일원동,"   150,000",상록수,84.95,734,11680,1
1987,2019,5,25, 일원동,"   150,000",우성7,84.06,615,11680,4
1992,2019,5,25, 일원동,"    89,500",수서,59.96,711,11680,10
1994,2019,5,25, 일원동,"    98,000",푸른마을 아파트 101동~111동,59.76,719,11680,7
1992,2019,5,25, 일원동,"    78,500",수서,52.29,711,11680,15
1992,2019,5,28, 일원동,"    78,900",수서,51.76,711,11680,9
1992,2019,5,29, 일원동,"    90,000",수서,59.94,711,11680,5
1992,2019,5,29, 일원동,"    70,000",수서,39.98,711,11680,8
1984,2019,5,29, 일원동,"   148,500",개포한신,107.6,615-1,11680,4
1994,2019,5,29, 일원동,"   113,000",한솔마을,63.76,731,11680,1
1994,2019,5,31, 일원동,"   129,000",푸른마을 아파트 101동~111동,84.93,719,11680,12
1993,2019,5,8, 수서동,"    68,000",까치마을,34.44,746,11680,8
1993,2019,5,8, 수서동,"   130,000",수서한아름,97.63,712,11680,7
2014,2019,5,8, 수서동,"   131,300",강남데시앙포레,84.92,BL-1,11680,6
1992,2019,5,9, 수서동,"    80,000",삼익,49.2,708,11680,2
2014,2019,5,11, 수서동,"   108,300",강남데시앙포레,59.97,BL-1,11680,10
2016,2019,5,12, 수서동,"   211,000",강남 더샵 포레스트,124.5792,537,11680,6
2016,2019,5,14, 수서동,"   220,000",강남 더샵 포레스트,146.7139,537,11680,10
2014,2019,5,15, 수서동,"   134,000",강남데시앙포레,84.81,BL-1,11680,12
1993,2019,5,16, 수서동,"    67,500",까치마을,34.44,746,11680,9
1992,2019,5,16, 수서동,"   123,500",삼익,84.48,708,11680,9
1993,2019,5,16, 수서동,"    67,650",까치마을,34.44,746,11680,14
1992,2019,5,16, 수서동,"    79,500",신동아,39.53,736,11680,5
1997,2019,5,18, 수서동,"   118,000",삼성,84.97,747,11680,10
1993,2019,5,18, 수서동,"    79,500",까치마을,39.6,746,11680,6
2014,2019,5,18, 수서동,"   103,000",강남데시앙포레,59.81,BL-1,11680,2
2014,2019,5,20, 수서동,"   128,500",강남데시앙포레,84.92,BL-1,11680,3
1997,2019,5,21, 수서동,"   134,000",삼성,84.97,747,11680,9
1992,2019,5,22, 수서동,"    79,000",신동아,39.51,736,11680,13
2014,2019,5,23, 수서동,"   165,000",강남데시앙포레,101.81,BL-1,11680,13
1993,2019,5,25, 수서동,"    67,300",까치마을,34.44,746,11680,7
1993,2019,5,27, 수서동,"    78,000",까치마을,39.6,746,11680,14
1992,2019,5,28, 수서동,"   125,000",삼익,84.48,708,11680,13
1992,2019,5,30, 수서동,"   101,700",삼익,60,708,11680,13
1992,2019,5,31, 수서동,"    79,500",신동아,39.51,736,11680,15
1999,2019,5,1, 도곡동,"    33,000",현대비젼21,34.995,467-19,11680,14
2001,2019,5,1, 도곡동,"   151,000",삼성래미안,84.89,91-5,11680,2
2004,2019,5,2, 도곡동,"   290,000",타워팰리스3,163.944,467-29,11680,67
2006,2019,5,3, 도곡동,"    37,900",SK허브프리모,33.8,953-1,11680,18
1995,2019,5,3, 도곡동,"   127,000",럭키(963),84.97,963,11680,8
1994,2019,5,7, 도곡동,"   130,000",삼성,73.41,161,11680,5
2003,2019,5,8, 도곡동,"   236,000",타워팰리스2,156.5,467-17,11680,39
2006,2019,5,9, 도곡동,"   130,000",도곡렉슬,59.9772,527,11680,17
1986,2019,5,9, 도곡동,"   125,000",우성사원5,70.89,463-1,11680,4
2016,2019,5,10, 도곡동,"   217,000",래미안도곡카운티,106.39,538,11680,6
2004,2019,5,10, 도곡동,"   191,000",아카데미스위트1,164.87,467-7,11680,43
1994,2019,5,10, 도곡동,"   110,000",현대아파트 1동~3동,84.96,961,11680,6
2002,2019,5,11, 도곡동,"   260,000",타워팰리스1,164.97,467,11680,52
1988,2019,5,11, 도곡동,"   125,800",한신엠비씨,84.74,895-8,11680,13
1985,2019,5,12, 도곡동,"   226,000",우성4,126.46,465,11680,5
1985,2019,5,12, 도곡동,"   175,000",우성4,84.6,465,11680,3
1999,2019,5,13, 도곡동,"   152,000",대림아크로빌,130.545,467-6,11680,46
2004,2019,5,14, 도곡동,"   107,000",아카데미스위트1,83,467-7,11680,4
1999,2019,5,14, 도곡동,"    34,000",현대비젼21,34.995,467-19,11680,20
1978,2019,5,14, 도곡동,"   120,000",도곡쌍용예가,66,933,11680,4
1995,2019,5,15, 도곡동,"   166,600",럭키(963),124.66,963,11680,8
2002,2019,5,15, 도곡동,"   207,000",타워팰리스1,137.24,467,11680,41
2006,2019,5,16, 도곡동,"   243,000",도곡렉슬,114.9931,527,11680,9
1999,2019,5,16, 도곡동,"    32,700",현대비젼21,32.65,467-19,11680,17
2006,2019,5,16, 도곡동,"    69,800",SK허브프리모,67.57,953-1,11680,11
2002,2019,5,18, 도곡동,"   238,000",타워팰리스1,164.97,467,11680,40
2006,2019,5,18, 도곡동,"   210,000",도곡렉슬,120.8233,527,11680,12
2006,2019,5,18, 도곡동,"   137,500",도곡렉슬,59.9937,527,11680,22
2003,2019,5,18, 도곡동,"   196,000",타워팰리스2,115.63,467-17,11680,29
2007,2019,5,18, 도곡동,"   170,000",도곡1차아이파크,130.259,543-7,11680,18
2007,2019,5,18, 도곡동,"   172,000",도곡1차아이파크,130.259,543-7,11680,11
1995,2019,5,18, 도곡동,"   127,500",럭키(963),84.97,963,11680,4
2002,2019,5,20, 도곡동,"   225,000",타워팰리스1,137.24,467,11680,50
2006,2019,5,21, 도곡동,"   115,000",현대그린1,84.93,964,11680,3
1992,2019,5,22, 도곡동,"   127,000",대림,84.95,960,11680,11
2002,2019,5,22, 도곡동,"   214,800",타워팰리스1,137.24,467,11680,23
1995,2019,5,23, 도곡동,"   170,000",럭키(963),124.66,963,11680,5
2006,2019,5,23, 도곡동,"   199,000",도곡렉슬,120.8233,527,11680,7
1994,2019,5,25, 도곡동,"   140,000",삼성,73.41,161,11680,9
2016,2019,5,26, 도곡동,"   201,000",래미안도곡카운티,93.07,538,11680,5
2006,2019,5,26, 도곡동,"   157,000",도곡렉슬,59.9818,527,11680,18
2006,2019,5,26, 도곡동,"   191,500",도곡렉슬,84.9984,527,11680,6
1995,2019,5,27, 도곡동,"   165,500",럭키(963),124.66,963,11680,11
2006,2019,5,27, 도곡동,"   197,000",도곡렉슬,84.9984,527,11680,11
2006,2019,5,27, 도곡동,"   260,000",도곡렉슬,134.9023,527,11680,8
2006,2019,5,27, 도곡동,"   132,000",도곡렉슬,59.9772,527,11680,22
2004,2019,5,28, 도곡동,"   102,000",아카데미스위트1,83,467-7,11680,24
2006,2019,5,29, 도곡동,"    40,000",도곡스타빌,57.24,514-3,11680,2
2006,2019,5,29, 도곡동,"   185,000",도곡렉슬,84.9984,527,11680,10
2006,2019,5,30, 도곡동,"   139,000",도곡렉슬,59.9772,527,11680,16
2006,2019,5,30, 도곡동,"   208,000",도곡렉슬,119.8906,527,11680,13
2018,2019,5,31, 도곡동,"   470,000",상지리츠빌 카일룸,210.5,202,11680,3
2012,2019,6,1, 역삼동,"   197,800",개나리SK뷰,84.99,716-3,11680,19
2006,2019,6,1, 역삼동,"   170,000",역삼푸르지오,84.9097,754-1,11680,16
2006,2019,6,1, 역삼동,"   133,000",개나리래미안,59.95,754,11680,2
2007,2019,6,1, 역삼동,"    98,000",쌍용플레티넘밸류,84.9,826-37,11680,7
2009,2019,6,1, 역삼동,"   134,000",래미안그레이튼,59.97,763-16,11680,14
2006,2019,6,3, 역삼동,"    58,900",역삼디오슈페리움,46.9,832-5,11680,15
2010,2019,6,4, 역삼동,"   200,000",래미안그레이튼(진달래2차),120.37,762-3,11680,20
2004,2019,6,4, 역삼동,"    31,000",대우디오빌플러스,34.41,824-25,11680,8
2006,2019,6,4, 역삼동,"   138,000",역삼푸르지오,59.8848,754-1,11680,14
2005,2019,6,4, 역삼동,"   180,000",역삼래미안,80.87,757,11680,20
2004,2019,6,5, 역삼동,"    78,000",탑팰리스,82.86,723-21,11680,5
2007,2019,6,5, 역삼동,"   150,000",롯데캐슬노블,154.26,835-68,11680,11
2014,2019,6,6, 역삼동,"   193,500",테헤란아이파크,92.6232,709-5,11680,13
2005,2019,6,7, 역삼동,"   123,000",역삼래미안,59.4,757,11680,2
2005,2019,6,7, 역삼동,"   135,000",역삼래미안,59.4,757,11680,5
2005,2019,6,9, 역삼동,"   130,000",역삼래미안,59.53,757,11680,4
2010,2019,6,10, 역삼동,"   195,000",래미안그레이튼(진달래2차),105.89,762-3,11680,5
2009,2019,6,11, 역삼동,"   137,500",래미안그레이튼,59.97,763-16,11680,21
2009,2019,6,11, 역삼동,"   218,000",래미안그레이튼,142.06,763-16,11680,14
2005,2019,6,12, 역삼동,"   129,000",역삼래미안,59.4,757,11680,21
2009,2019,6,12, 역삼동,"   154,500",래미안그레이튼,70.98,763-16,11680,5
2009,2019,6,12, 역삼동,"   122,000",래미안그레이튼,70.98,763-16,11680,17
2003,2019,6,14, 역삼동,"   105,000",금호어울림,84.95,835-67,11680,9
2008,2019,6,15, 역삼동,"   120,000",역삼2차아이파크,59.368,765-32,11680,4
2006,2019,6,15, 역삼동,"   142,500",역삼푸르지오,59.8848,754-1,11680,20
2005,2019,6,16, 역삼동,"   132,000",역삼래미안,59.4,757,11680,9
2004,2019,6,17, 역삼동,"    33,000",대우디오빌플러스,34.41,824-25,11680,11
2016,2019,6,18, 역삼동,"   147,000",역삼자이,59.9977,711-3,11680,27
2011,2019,6,18, 역삼동,"   176,500",래미안그레이튼(진달래2차),84.87,762-3,11680,22
2006,2019,6,19, 역삼동,"   215,000",역삼 I'PARK,116.285,713-11,11680,9
2005,2019,6,20, 역삼동,"   179,000",역삼래미안,80.87,757,11680,6
2006,2019,6,21, 역삼동,"   210,000",역삼 I'PARK,116.285,713-11,11680,20
2012,2019,6,21, 역삼동,"   200,000",개나리SK뷰,84.99,716-3,11680,25
2006,2019,6,21, 역삼동,"   210,000",역삼 I'PARK,116.285,713-11,11680,2
2005,2019,6,22, 역삼동,"   148,000",e-편한세상,59.947,755-4,11680,11
2009,2019,6,22, 역삼동,"   153,200",래미안그레이튼,70.98,763-16,11680,4
2005,2019,6,22, 역삼동,"   135,000",역삼래미안,59.53,757,11680,10
2006,2019,6,23, 역삼동,"   177,000",역삼푸르지오,84.9097,754-1,11680,12
2006,2019,6,23, 역삼동,"   178,000",역삼푸르지오,84.9097,754-1,11680,5
2006,2019,6,24, 역삼동,"    71,000",역삼 I'PARK,28.246,713-11,11680,7
2004,2019,6,24, 역삼동,"    54,500",우정에쉐르3,39.94,707-15,11680,10
2006,2019,6,24, 역삼동,"   215,000",역삼 I'PARK,130.156,713-11,11680,8
2007,2019,6,25, 역삼동,"   162,000",롯데캐슬노블,176.03,835-68,11680,9
2006,2019,6,27, 역삼동,"   245,000",개나리 푸르지오,148.8017,755-1,11680,3
2005,2019,6,27, 역삼동,"   174,000",역삼래미안,80.87,757,11680,8
2005,2019,6,27, 역삼동,"   133,000",역삼래미안,59.73,757,11680,2
2005,2019,6,28, 역삼동,"   135,000",역삼래미안,59.4,757,11680,16
2005,2019,6,28, 역삼동,"   177,000",e-편한세상,84.991,755-4,11680,1
2005,2019,6,28, 역삼동,"   185,500",e-편한세상,84.991,755-4,11680,11
2005,2019,6,28, 역삼동,"   135,000",역삼래미안,59.4,757,11680,3
2005,2019,6,28, 역삼동,"   135,000",역삼래미안,59.4,757,11680,4
2005,2019,6,29, 역삼동,"   174,500",역삼래미안,80.87,757,11680,8
1984,2019,6,1, 개포동,"   155,000",현대1차101동~106동,95.4,653,11680,6
1983,2019,6,1, 개포동,"   184,000",개포주공 7단지,83.7,185,11680,7
1982,2019,6,1, 개포동,"   212,000",개포주공 1단지,50.38,141,11680,2
2019,2019,6,1, 개포동,"   160,000",래미안블레스티지,59.967,1280,11680,17
1982,2019,6,2, 개포동,"   209,000",개포주공 1단지,49.56,141,11680,2
1983,2019,6,2, 개포동,"   181,000",개포주공 6단지,83.21,185,11680,2
1983,2019,6,3, 개포동,"   150,000",개포주공 6단지,60.13,185,11680,5
1982,2019,6,4, 개포동,"   220,000",개포주공 1단지,42.55,141,11680,5
1992,2019,6,4, 개포동,"    72,000",성원대치2단지아파트,33.18,12,11680,15
1983,2019,6,4, 개포동,"   150,000",개포주공 7단지,60.76,185,11680,6
1982,2019,6,5, 개포동,"   170,000",개포주공 1단지,45.26,141,11680,2
2004,2019,6,5, 개포동,"   211,000",개포자이(12-2),168.42,12-2,11680,14
1982,2019,6,6, 개포동,"   155,000",개포주공 1단지,42.55,141,11680,1
1984,2019,6,6, 개포동,"   209,000",경남1,123.28,649,11680,10
1992,2019,6,6, 개포동,"   105,000",삼익대청아파트,51.12,12,11680,6
1982,2019,6,6, 개포동,"   170,000",개포주공 1단지,42.55,141,11680,1
1983,2019,6,7, 개포동,"   174,700",개포주공 5단지,74.25,187,11680,6
1984,2019,6,7, 개포동,"   224,000",현대1차101동~106동,176.56,653,11680,3
1982,2019,6,7, 개포동,"   187,540",개포주공 1단지,58.08,141,11680,4
1982,2019,6,8, 개포동,"   153,000",개포주공 1단지,41.98,141,11680,3
1984,2019,6,8, 개포동,"   157,000",개포우성3차,104.43,652,11680,6
1983,2019,6,8, 개포동,"   170,000",개포주공 6단지,73.02,185,11680,5
1984,2019,6,8, 개포동,"   208,000",경남1,123.28,649,11680,10
1983,2019,6,8, 개포동,"   148,000",개포주공 7단지,60.76,185,11680,3
1992,2019,6,10, 개포동,"    84,800",성원대치2단지아파트,39.53,12,11680,1
2019,2019,6,10, 개포동,"   252,000",래미안블레스티지,126.928,1280,11680,20
1983,2019,6,11, 개포동,"   140,000",개포주공 7단지,53.46,185,11680,2
1982,2019,6,11, 개포동,"   145,000",개포주공 1단지,35.87,141,11680,3
